id,notice_en,period_en,location_en,details_en,notice_fr,period_fr,location_fr,details_fr,dt_start,dt_end,person_candidates
1342638157425,1342638157425 Notice of half-masting: Death of Correctional Officer Michael Gaucher from the Drumheller Minimum Security Unit in Alberta,"Masting period: From July 18, 2012 until sunset on Friday, July 20, 2012, the day of the funeral of Correctional Officer Michael Gaucher.","Masting location(s): All Department of Public Safety Correctional Services Canada facilities in the Prairie Region (Manitoba, Saskatchewan and Alberta), as well as Community Operation Offices in north west Ontario and the Northwest Territories.",Additional details: Rules for Half-masting the National Flag of Canada (Section 14),1342638157425 Avis de mise en berne : Décès de l'agent correctionnel Michael Gaucher du centre de sécurité minimum de Drumheller en Alberta,"Période de mise en berne : Du 18 juillet 2012 jusqu'au crépuscule le vendredi 20 juillet 2012, le  jour des funérailles de Michael Gaucher","Endroit(s) de la mise en berne : Les drapeaux sur toutes des installations du ministère de la Sécurité publique, Service correctionnel du Canada, dans la région des prairies (Manitoba, Saskatchewan, et Alberta), ainsi que les bureaux des Services correctionnels communautaires dans le nord-ouest de l'Ontario et dans les territoires du Nord-Ouest.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (section 14),2012-07-18,2012-07-20,"[('Michael Gaucher', 3), ('de Drumheller', 1), ('Période', 1), ('Les', 1), ('de la Sécurité', 1)]"
1342812562184,"1342812562184 Notice of half-masting: Death of Constable Derek Pineo of the Royal Canadian Mounted Police, who died while on duty, on July 20, 2012 in Wilkie, Saskatchewan.","Masting period: From July 20, 2012, until sunset Sunday, July 29, 2012, the day of the memorial service","Masting location(s): All buildings and establishments of the Royal Canadian Mounted Police, across the country",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 14),"1342812562184 Avis de mise en berne : Décès du constable Derek Pineo de la Gendarmerie royale du Canada, mort en service le 20 juillet 2012, à Wilkie, Saskatchewan.","Période de mise en berne : Du 20 juillet 2012 jusqu'au crépuscule le dimanche 29 juillet 2012, jour du service commémoratif","Endroit(s) de la mise en berne : Tous les édifices et établissements de la Gendarmerie Royale du Canada, partout au pays",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (section 14),2012-07-20,2012-07-29,"[('Derek Pineo de la Gendarmerie', 1), ('Période', 1), ('Du', 1)]"
1345132817959,"1345132817959 Notice of half-masting: Death of Peace Officer Rod Lazenby from the Municipal District of Foothill in Alberta, who was killed on duty on August 10, 2012","Masting period: Friday, August 24, 2012, the day of the memorial service of Peace Officer Rod Lazenby","Masting location(s): All Government of Canada buildings and establishments in the City of High River, Alberta",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 10),"1345132817959 Avis de mise en berne : Décès de l'agent de la paix Rod Lazenby, du district municipal de Foothill en Alberta,  décédé en service le 10 août 2012","Période de mise en berne : Le vendredi 24 août 2012, jour du service commémoratif pour l'agent de la paix Rod Lazenby","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada, dans la ville de High River en Alberta",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (Section 10),2012-08-24,2012-08-24,"[('Rod Lazenby', 4), ('de Foothill', 1), ('Période', 1), (""pour l'agent de la"", 1), ('la ville de High River', 1)]"
1347637354117,"1347637354117 Notice of half-masting: Death of the Honourable E. Peter Lougheed, P.C., C.C., A.O.E., Q.C., Former Premier of Alberta, who passed away on September 13, 2012.","Masting period: From September 14, 2012, until sunset on the Friday, September 21, 2012, the day of the memorial service of the Honourable E. Peter Lougheed.","Masting location(s): All Government of Canada buildings and establishments in the Province of Alberta. Further, the flag on the Peace Tower in Ottawa will be flown at half-mast from sunrise to sunset on Friday, September 21, the day of the memorial service of the Honourable E. Peter Lougheed.",Additional details: Rules for Half-masting the National Flag of Canada (Section 7).,"1347637354117 Avis de mise en berne : Décès de l'honorable E. Peter Lougheed, C.P., C.C., A.O.E., C.R., ancien Premier ministre de l'Alberta, décédé le 13 septembre 2012.","Période de mise en berne : Du 14 septembre 2012  jusqu'au crépuscule le vendredi 21 septembre 2012, le jour du service commémoratif de l'honorable E. Peter Lougheed.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de l'Alberta. De plus, le drapeau flottera en berne sur la Tour de la Paix, à Ottawa, de l'aube au crépuscule, le vendredi 21 septembre 2012, le jour du service commémoratif de l'honorable E. Peter Lougheed.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada(section 7).,2012-09-14,2012-09-21,"[('E. Peter Lougheed', 2), (""de l'Alberta"", 1), ('Période', 1), ('Du', 1)]"
1348688246572,1348688246572 Notice of half-masting: To recognize Police and Peace Officers' National Memorial Day,"Masting period: From sunrise to sunset on  Sunday, September 30, 2012,","Masting location(s): Flags on all Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa, will be flown at half-mast",Additional details: Rules for Half-masting the National Flag of Canada (Section 11),1348688246572 Avis de mise en berne : Afin de souligner le Jour commémoratif national des policiers et des agents de la paix.,"Période de mise en berne : De l'aube au crépuscule, le dimanche 30 septembre 2012","Endroit(s) de la mise en berne : Les drapeaux sur tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa, flotteront en berne.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (Section 11),2012-09-30,2012-09-30,"[('Période', 1), ('Les', 1), ('compris la', 1)]"
1349111678758,"1349111678758 Notice of half-masting: Death of The Honourable Sylvia Fedoruk, former Lieutenant Governor of Saskatchewan, who passed away September 26, 2012.","Masting period: From September 26, 2012 until sunset on October 5, 2012",Masting location(s): Flags on all Government of Canada buildings and establishments in the province of Saskatchewan will be flown at half-mast,Additional details: Rules for Half-masting the National Flag of Canada (Section 10),"1349111678758 Avis de mise en berne : Décès de l'honorable Sylvia Fedoruk, ancienne lieutenant-gouverneur de la Saskatchewan,  décédée le 26 septembre 2012",Période de mise en berne : Du 26 septembre 2012 jusqu'au crépuscule le 5 octobre 2012,Endroit(s) de la mise en berne : Drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la province de la Saskatchewan flotteront en berne,Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (Section 10),2012-09-26,2012-10-05,"[('Sylvia Fedoruk', 1), ('Période', 1), ('Du', 1)]"
1349966738693,"1349966738693 Notice of half-masting: Funeral for the late Mr. John Cleary, Former Member of the Legislative Assembly of Ontario, who passed away October 6, 2012.","Masting period: From now until sunset today, October 11, 2012",Masting location(s): Flags on all Government of Canada buildings and establishments in the Ridings of Cornwall and Stormont --Dundas—Charlottenburgh in Ontario will be flown at half-mast.,Additional details: Rules for Half-masting the National Flag of Canada (Section 10),"1349966738693 Avis de mise en berne : Funérailles de feu monsieur John Cleary, ancien député de l'assemblée législative de l'Ontario, décédé le 6 octobre 2012.",Période de mise en berne : Dès maintenant jusqu'au crépuscule aujourd'hui le 11 octobre 2012.,"Endroit(s) de la mise en berne : Drapeaux sur tous les édifices et établissements du gouvernement du Canada dans les circonscriptions de Cornwall & Stormont--Dundas—Charlottenburgh,l’Ontario.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (Section 10),2012-10-11,2012-10-11,"[('John Cleary', 2), ('Stormont --Dundas—Charlottenburgh', 1), ('Funérailles de feu monsieur', 1), (""ancien député de l'assemblée législative de l'Ontario"", 1), ('Période', 1)]"
1350665679655,"1350665679655 Notice of half-masting: Death of The Honourable Lincoln M. Alexander, former Lieutenant Governor of Ontario, who passed away on October 19, 2012.","Masting period: From October 19, 2012, until sunset on Friday, October 26, 2012, the day of the funeral of the late Honourable Lincoln M. Alexander.","Masting location(s): All Government of Canada buildings and establishments in the province of Ontario, with the exception of the Peace Tower. Further, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on Friday, October 26, 2012, day of the funeral.",Additional details: Rules for Half-masting the National Flag of Canada (Section 10),"1350665679655 Avis de mise en berne : Décès de l'honorable Lincoln M. Alexander, ancien lieutenant-gouverneur de l'Ontario, décédé le 19 octobre 2012.","Période de mise en berne : Du 19 octobre 2012, jusqu'au crépuscule le vendredi 26 octobre 2012, jour des funérailles de feu l'honorable Lincoln M. Alexander.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de l'Ontario, à l'exception de la Tour de la Paix. De plus, le drapeau flottera en berne sur la Tour de la Paix de l'aube jusqu'au crépuscule le vendredi 26 octobre 2012, jour des funérailles.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (section 10),2012-10-19,2012-10-26,"[('M. Alexander', 2), ('Honourable Lincoln M. Alexander', 1), ('Période', 1)]"
1351017659445,"1351017659445 Notice of half-masting: Death of the Honourable Mr. Harvie Andre, former Member of Parliament for the Riding of Calgary Centre (1972-1988), who passed away on Sunday October 21, 2012.","Masting period: From October 23, 2012, until October 29, 2012, the day of the Memorial Service for the late Honourable Mr. Harvie Andre.","Masting location(s): Flags on all Government of Canada buildings and establishments in the city of Calgary, Alberta, will be flown at half-mast from now until sunset on the day of the funeral or commemorative service (date to be confirmed). Further, the flag on the Peace Tower in Ottawa will be flown at half-mast from sunrise to sunset on October 29, 2012, the day of the Memorial Service.",Additional details: Rules for Half-masting the National Flag of Canada (Section 7),"1351017659445 Avis de mise en berne : Décès de l'honorable M. Harvie Andre, C.P., ancien député pour la circonscription de Calgary-Centre décédé le dimanche 21 octobre 2012.","Période de mise en berne : Du 23 octobre 2012, jusqu'au crépuscule le 29 octobre 2012, jour du service commémoratif de feu l'honorable Harvie Andre.","Endroit(s) de la mise en berne : Drapeaux sur tous les édifices et établissements du gouvernement du Canada dans la ville de Calgary (Alberta) flotteront en berne dès maintenant jusqu'au crépuscule le  jour des funérailles ou du service commémoratif. De plus, le drapeau flottera en berne sur la Tour de la Paix à Ottawa de l'aube jusqu'au crépuscule le 29 octobre 2012, jour du service commémoratif.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (Section 7),2012-10-23,2012-10-29,"[('Harvie Andre', 3), ('M. Harvie Andre', 1), ('ancien député pour la circonscription de Calgary-Centre', 1), ('Période', 1), ('la ville de Calgary', 1)]"
1352147059756,1352147059756 Notice of half-masting: Remembrance Day.,"Masting period: From sunrise to sunset on Remembrance Day, Sunday, November 11, 2012.","Masting location(s): Flags on all Government of Canada buildings and establishments across the country, including the Peace Tower, will be flown at half-mast from sunrise to sunset on Remembrance Day, Sunday, November 11, 2012. When half-masting occurs at the National War Memorial or a place where remembrance is being observed, the half-masting can occur at 11:00 a.m. (or according to the prescribed order of service) until sunset.",Additional details: Rules for Half-masting the National Flag of Canada (Section 11),1352147059756 Avis de mise en berne : Jour du Souvenir.,"Période de mise en berne : Au crépuscule, le dimanche 11 novembre 2012, à l'occasion du jour du Souvenir.","Endroit(s) de la mise en berne : Les drapeaux sur tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la Tour de la Paix, flotteront en berne de l'aube au crépuscule, le dimanche 11 novembre 2012, à l'occasion du jour du Souvenir. Lorsque la mise en berne a lieu au Monument commémoratif de guerre du Canada ou à un autre endroit où se déroule un service commémoratif, celle-ci peut avoir lieu à compter de 11 heures (ou selon l'ordre prescrit du service) jusqu'au crépuscule.",Détails supplémentaires : Règles pour la mise en berne du drapeau national du Canada (Section 11),2012-11-11,2012-11-11,"[('Période', 1), ('Les', 1), ('compris la Tour de la Paix', 1)]"
